timestamp,label,count,avg,min,max,p25,p50,p75,p90,p99
ALL PUT,0,,,,,,,,
ALL GET,0,,,,,,,,
2025-06-13 00:27:18,ALL PUT,25126,0.004361,0.002589,0.033175,0.004133,0.004358,0.004583,0.004749,0.005173
2025-06-13 00:27:18,PutType.MOST_RECENT,24094,0.004340,0.002589,0.033175,0.004122,0.004345,0.004565,0.004718,0.005010
2025-06-13 00:27:18,PutType.PAST,1032,0.004847,0.003705,0.006806,0.004549,0.004840,0.005117,0.005371,0.005897
2025-06-13 00:27:18,ALL GET,10873,0.003390,0.002256,0.022729,0.003294,0.003386,0.003475,0.003558,0.003772
2025-06-13 00:27:18,GetType.CURRENT,10767,0.003390,0.002256,0.022729,0.003293,0.003386,0.003475,0.003558,0.003773
2025-06-13 00:27:18,GetType.TIMESTAMP,70,0.003439,0.003180,0.003742,0.003362,0.003436,0.003528,0.003590,0.003716
2025-06-13 00:27:18,GetType.NO_USER_AT_TIME,36,0.003354,0.003072,0.003743,0.003242,0.003371,0.003432,0.003546,0.003729
2025-06-13 01:27:18,ALL PUT,50372,0.004364,0.002589,0.033175,0.004133,0.004360,0.004586,0.004760,0.005204
2025-06-13 01:27:18,PutType.MOST_RECENT,48211,0.004342,0.002589,0.033175,0.004123,0.004346,0.004566,0.004726,0.005023
2025-06-13 01:27:18,PutType.PAST,2161,0.004860,0.003658,0.006806,0.004572,0.004846,0.005132,0.005391,0.005923
2025-06-13 01:27:18,ALL GET,21612,0.003393,0.002031,0.043856,0.003296,0.003390,0.003478,0.003559,0.003772
2025-06-13 01:27:18,GetType.CURRENT,21393,0.003393,0.002031,0.043856,0.003296,0.003390,0.003477,0.003559,0.003773
2025-06-13 01:27:18,GetType.TIMESTAMP,155,0.003420,0.003020,0.003742,0.003352,0.003434,0.003525,0.003591,0.003719
2025-06-13 01:27:18,GetType.NO_USER_AT_TIME,64,0.003340,0.003026,0.003765,0.003234,0.003326,0.003430,0.003512,0.003751
2025-06-13 02:27:18,ALL PUT,75720,0.004361,0.002578,0.077201,0.004126,0.004355,0.004583,0.004761,0.005213
2025-06-13 02:27:18,PutType.MOST_RECENT,72390,0.004338,0.002589,0.077201,0.004116,0.004340,0.004562,0.004724,0.005026
2025-06-13 02:27:18,PutType.PAST,3330,0.004863,0.002578,0.006842,0.004577,0.004856,0.005134,0.005393,0.005973
2025-06-13 02:27:18,ALL GET,32232,0.003385,0.002031,0.043856,0.003290,0.003385,0.003473,0.003555,0.003767
2025-06-13 02:27:18,GetType.CURRENT,31915,0.003385,0.002031,0.043856,0.003290,0.003385,0.003473,0.003555,0.003767
2025-06-13 02:27:18,GetType.TIMESTAMP,231,0.003416,0.002995,0.003849,0.003342,0.003423,0.003503,0.003587,0.003740
2025-06-13 02:27:18,GetType.NO_USER_AT_TIME,86,0.003334,0.003026,0.003765,0.003242,0.003326,0.003423,0.003502,0.003746
