timestamp,label,count,avg,min,max,p25,p50,p75,p90,p99
2025-06-18 10:14:54,ALL PUT,1,0.005750,0.005750,0.005750,0.005750,0.005750,0.005750,0.005750,0.005750
2025-06-18 10:14:54,PutType.MOST_RECENT,1,0.005750,0.005750,0.005750,0.005750,0.005750,0.005750,0.005750,0.005750
2025-06-18 10:14:54,ALL GET,0,,,,,,,,
2025-06-18 10:44:54,ALL PUT,126010,0.005503,0.001599,0.079438,0.004398,0.005280,0.006366,0.007537,0.009215
2025-06-18 10:44:54,PutType.MOST_RECENT,126010,0.005503,0.001599,0.079438,0.004398,0.005280,0.006366,0.007537,0.009215
2025-06-18 10:44:54,ALL GET,53530,0.005703,0.001981,0.079473,0.004578,0.005458,0.006605,0.007842,0.009489
2025-06-18 10:44:54,GetType.CURRENT,53000,0.005703,0.001981,0.079473,0.004579,0.005458,0.006603,0.007842,0.009485
2025-06-18 10:44:54,GetType.TIMESTAMP,395,0.005771,0.002617,0.024192,0.004554,0.005495,0.006801,0.007912,0.009536
2025-06-18 10:44:54,GetType.NO_USER_AT_TIME,135,0.005459,0.002254,0.009809,0.004332,0.005366,0.006618,0.007279,0.009242
2025-06-18 11:14:54,ALL PUT,251686,0.004604,0.001294,0.611614,0.003465,0.004368,0.005478,0.006769,0.008813
2025-06-18 11:14:54,PutType.MOST_RECENT,251686,0.004604,0.001294,0.611614,0.003465,0.004368,0.005478,0.006769,0.008813
2025-06-18 11:14:54,ALL GET,107719,0.004850,0.001463,0.187167,0.003723,0.004589,0.005657,0.006999,0.009082
2025-06-18 11:14:54,GetType.CURRENT,106661,0.004850,0.001463,0.187167,0.003724,0.004589,0.005656,0.006999,0.009079
2025-06-18 11:14:54,GetType.TIMESTAMP,797,0.004829,0.001733,0.024192,0.003610,0.004556,0.005650,0.007175,0.009337
2025-06-18 11:14:54,GetType.NO_USER_AT_TIME,261,0.004664,0.001586,0.009809,0.003476,0.004367,0.005751,0.006896,0.008408
2025-06-18 11:44:54,ALL PUT,377841,0.004964,0.001294,0.836185,0.003610,0.004652,0.005997,0.007527,0.009505
2025-06-18 11:44:54,PutType.MOST_RECENT,377841,0.004964,0.001294,0.836185,0.003610,0.004652,0.005997,0.007527,0.009505
2025-06-18 11:44:54,ALL GET,161294,0.005191,0.001463,0.830235,0.003874,0.004823,0.006115,0.007739,0.009720
2025-06-18 11:44:54,GetType.CURRENT,159687,0.005191,0.001463,0.830235,0.003876,0.004823,0.006114,0.007739,0.009720
2025-06-18 11:44:54,GetType.TIMESTAMP,1209,0.005192,0.001733,0.024192,0.003827,0.004826,0.006150,0.007911,0.010011
2025-06-18 11:44:54,GetType.NO_USER_AT_TIME,398,0.004948,0.001586,0.009809,0.003593,0.004692,0.006220,0.007274,0.009410
2025-06-18 12:14:54,ALL PUT,503592,0.005004,0.001294,0.836185,0.003711,0.004751,0.006021,0.007377,0.009383
2025-06-18 12:14:54,PutType.MOST_RECENT,503592,0.005004,0.001294,0.836185,0.003711,0.004751,0.006021,0.007377,0.009383
2025-06-18 12:14:55,ALL GET,215033,0.005230,0.001463,0.830235,0.003969,0.004931,0.006169,0.007561,0.009605
2025-06-18 12:14:55,GetType.CURRENT,212872,0.005231,0.001463,0.830235,0.003970,0.004931,0.006169,0.007561,0.009605
2025-06-18 12:14:55,GetType.TIMESTAMP,1624,0.005217,0.001733,0.024192,0.003943,0.004905,0.006163,0.007689,0.009866
2025-06-18 12:14:55,GetType.NO_USER_AT_TIME,537,0.005005,0.001586,0.009809,0.003700,0.004807,0.006234,0.007222,0.009312
