timestamp,label,count,avg,min,max,p25,p50,p75,p90,p99
2025-06-16 17:29:04,ALL PUT,0,,,,,,,,
2025-06-16 17:29:04,ALL GET,0,,,,,,,,
2025-06-16 17:59:04,ALL PUT,1268,0.003506,0.002898,0.009133,0.003397,0.003498,0.003602,0.003707,0.003883
2025-06-16 17:59:04,PutType.MOST_RECENT,1268,0.003506,0.002898,0.009133,0.003397,0.003498,0.003602,0.003707,0.003883
2025-06-16 17:59:04,ALL GET,533,0.003660,0.003218,0.004260,0.003572,0.003653,0.003739,0.003819,0.004157
2025-06-16 17:59:04,GetType.CURRENT,527,0.003661,0.003218,0.004260,0.003573,0.003655,0.003739,0.003820,0.004159
2025-06-16 17:59:04,GetType.NO_USER_AT_TIME,1,0.003544,0.003544,0.003544,0.003544,0.003544,0.003544,0.003544,0.003544
2025-06-16 17:59:04,GetType.TIMESTAMP,5,0.003623,0.003460,0.003765,0.003551,0.003598,0.003743,0.003756,0.003764
2025-06-16 18:29:04,ALL PUT,2514,0.003474,0.002832,0.009133,0.003372,0.003472,0.003565,0.003669,0.003860
2025-06-16 18:29:04,PutType.MOST_RECENT,2514,0.003474,0.002832,0.009133,0.003372,0.003472,0.003565,0.003669,0.003860
2025-06-16 18:29:04,ALL GET,1087,0.003643,0.003180,0.004260,0.003556,0.003645,0.003723,0.003809,0.004058
2025-06-16 18:29:04,GetType.CURRENT,1075,0.003643,0.003180,0.004260,0.003556,0.003645,0.003724,0.003811,0.004062
2025-06-16 18:29:04,GetType.NO_USER_AT_TIME,2,0.003442,0.003340,0.003544,0.003391,0.003442,0.003493,0.003524,0.003542
2025-06-16 18:29:04,GetType.TIMESTAMP,10,0.003638,0.003460,0.003765,0.003599,0.003639,0.003696,0.003745,0.003763
2025-06-16 18:59:04,ALL PUT,3789,0.003469,0.002832,0.012035,0.003366,0.003466,0.003561,0.003660,0.003846
2025-06-16 18:59:04,PutType.MOST_RECENT,3789,0.003469,0.002832,0.012035,0.003366,0.003466,0.003561,0.003660,0.003846
2025-06-16 18:59:04,ALL GET,1612,0.003631,0.003178,0.004342,0.003546,0.003635,0.003710,0.003799,0.004011
2025-06-16 18:59:04,GetType.CURRENT,1593,0.003632,0.003178,0.004342,0.003546,0.003635,0.003710,0.003800,0.004011
2025-06-16 18:59:04,GetType.NO_USER_AT_TIME,5,0.003536,0.003340,0.003780,0.003436,0.003544,0.003578,0.003699,0.003772
2025-06-16 18:59:04,GetType.TIMESTAMP,14,0.003630,0.003460,0.003765,0.003599,0.003639,0.003696,0.003729,0.003762
2025-06-16 19:29:04,ALL PUT,5028,0.003466,0.002832,0.012035,0.003365,0.003461,0.003559,0.003658,0.003855
2025-06-16 19:29:04,PutType.MOST_RECENT,5028,0.003466,0.002832,0.012035,0.003365,0.003461,0.003559,0.003658,0.003855
2025-06-16 19:29:04,ALL GET,2172,0.003623,0.003178,0.004342,0.003536,0.003625,0.003700,0.003789,0.003999
2025-06-16 19:29:04,GetType.CURRENT,2151,0.003623,0.003178,0.004342,0.003536,0.003625,0.003700,0.003789,0.003999
2025-06-16 19:29:04,GetType.NO_USER_AT_TIME,5,0.003536,0.003340,0.003780,0.003436,0.003544,0.003578,0.003699,0.003772
2025-06-16 19:29:04,GetType.TIMESTAMP,16,0.003628,0.003460,0.003765,0.003586,0.003639,0.003693,0.003720,0.003762
