timestamp,label,count,avg,min,max,p25,p50,p75,p90,p99
2025-06-18 08:04:50,ALL PUT,0,,,,,,,,
2025-06-18 08:04:50,ALL GET,0,,,,,,,,
2025-06-18 08:34:50,ALL PUT,125513,0.008578,0.001774,0.092528,0.005642,0.008264,0.011706,0.013430,0.015720
2025-06-18 08:34:51,PutType.MOST_RECENT,119725,0.008506,0.001774,0.092528,0.005598,0.008210,0.011643,0.013341,0.015238
2025-06-18 08:34:51,PutType.PAST,5788,0.010062,0.001961,0.034293,0.006575,0.009885,0.013521,0.015793,0.018470
2025-06-18 08:34:51,ALL GET,54027,0.004308,0.001326,0.083906,0.003095,0.004136,0.005379,0.006431,0.007662
2025-06-18 08:34:51,GetType.CURRENT,53470,0.004307,0.001326,0.083906,0.003094,0.004136,0.005379,0.006431,0.007663
2025-06-18 08:34:51,GetType.NO_USER_AT_TIME,156,0.004281,0.001754,0.007695,0.003122,0.004134,0.005531,0.006490,0.007303
2025-06-18 08:34:51,GetType.TIMESTAMP,401,0.004445,0.001777,0.065126,0.003179,0.004079,0.005363,0.006501,0.007622
2025-06-18 09:04:51,ALL PUT,251532,0.006933,0.001615,0.568228,0.004376,0.006195,0.008517,0.012311,0.015047
2025-06-18 09:04:51,PutType.MOST_RECENT,239859,0.006871,0.001615,0.568228,0.004343,0.006141,0.008430,0.012248,0.014768
2025-06-18 09:04:51,PutType.PAST,11673,0.008207,0.001961,0.105066,0.005260,0.007436,0.010249,0.014318,0.017730
2025-06-18 09:04:51,ALL GET,107904,0.003743,0.001248,0.180232,0.002697,0.003515,0.004382,0.005756,0.007380
2025-06-18 09:04:51,GetType.CURRENT,106786,0.003743,0.001248,0.180232,0.002697,0.003515,0.004382,0.005755,0.007379
2025-06-18 09:04:51,GetType.NO_USER_AT_TIME,294,0.003740,0.001644,0.008689,0.002584,0.003427,0.004399,0.005854,0.007362
2025-06-18 09:04:51,GetType.TIMESTAMP,824,0.003824,0.001670,0.065126,0.002769,0.003550,0.004356,0.005757,0.007416
2025-06-18 09:34:51,ALL PUT,377699,0.006592,0.001615,0.568228,0.004364,0.005974,0.008034,0.011213,0.014700
2025-06-18 09:34:51,PutType.MOST_RECENT,359294,0.006532,0.001615,0.568228,0.004334,0.005921,0.007962,0.011113,0.014494
2025-06-18 09:34:51,PutType.PAST,18405,0.007753,0.001961,0.105066,0.005158,0.007125,0.009510,0.012785,0.017247
2025-06-18 09:34:51,ALL GET,161491,0.003689,0.001248,0.287291,0.002729,0.003498,0.004318,0.005365,0.007196
2025-06-18 09:34:51,GetType.CURRENT,159829,0.003689,0.001248,0.287291,0.002729,0.003498,0.004318,0.005365,0.007195
2025-06-18 09:34:51,GetType.NO_USER_AT_TIME,442,0.003616,0.001644,0.008689,0.002624,0.003345,0.004285,0.005368,0.007246
2025-06-18 09:34:51,GetType.TIMESTAMP,1220,0.003753,0.001670,0.065126,0.002766,0.003550,0.004352,0.005359,0.007199
2025-06-18 10:04:51,ALL PUT,503196,0.006359,0.001615,0.568228,0.004318,0.005806,0.007709,0.010067,0.014459
2025-06-18 10:04:51,PutType.MOST_RECENT,477756,0.006302,0.001615,0.568228,0.004287,0.005759,0.007636,0.009898,0.014279
2025-06-18 10:04:52,PutType.PAST,25440,0.007434,0.001961,0.105066,0.005077,0.006879,0.009069,0.011647,0.016917
2025-06-18 10:04:52,ALL GET,215517,0.003682,0.001248,0.450162,0.002751,0.003498,0.004327,0.005301,0.007093
2025-06-18 10:04:52,GetType.CURRENT,213290,0.003682,0.001248,0.450162,0.002751,0.003498,0.004326,0.005301,0.007092
2025-06-18 10:04:52,GetType.NO_USER_AT_TIME,591,0.003617,0.001466,0.008689,0.002680,0.003377,0.004320,0.005221,0.007191
2025-06-18 10:04:52,GetType.TIMESTAMP,1636,0.003735,0.001670,0.065126,0.002776,0.003541,0.004354,0.005306,0.007114
