timestamp,label,count,avg,min,max,p25,p50,p75,p90,p99
2025-06-16 13:26:43,ALL PUT,0,,,,,,,,
2025-06-16 13:26:43,ALL GET,0,,,,,,,,
2025-06-16 13:56:43,ALL PUT,1266,0.004404,0.003540,0.013568,0.004171,0.004404,0.004619,0.004786,0.005373
2025-06-16 13:56:43,PutType.MOST_RECENT,1223,0.004375,0.003540,0.009794,0.004164,0.004390,0.004599,0.004752,0.005021
2025-06-16 13:56:43,PutType.PAST,43,0.005238,0.004135,0.013568,0.004742,0.005085,0.005374,0.005577,0.010357
2025-06-16 13:56:43,ALL GET,535,0.003444,0.002894,0.017373,0.003317,0.003425,0.003508,0.003608,0.003836
2025-06-16 13:56:43,GetType.CURRENT,533,0.003445,0.002894,0.017373,0.003318,0.003426,0.003508,0.003608,0.003836
2025-06-16 13:56:43,GetType.TIMESTAMP,1,0.003246,0.003246,0.003246,0.003246,0.003246,0.003246,0.003246,0.003246
2025-06-16 13:56:43,GetType.NO_USER_AT_TIME,1,0.003178,0.003178,0.003178,0.003178,0.003178,0.003178,0.003178,0.003178
2025-06-16 14:26:43,ALL PUT,2559,0.004364,0.003422,0.013568,0.004138,0.004365,0.004582,0.004746,0.005348
2025-06-16 14:26:43,PutType.MOST_RECENT,2444,0.004332,0.003422,0.009794,0.004126,0.004349,0.004560,0.004709,0.004978
2025-06-16 14:26:43,PutType.PAST,115,0.005054,0.003902,0.013568,0.004712,0.004986,0.005254,0.005518,0.006253
2025-06-16 14:26:43,ALL GET,1042,0.003406,0.002894,0.017373,0.003298,0.003398,0.003478,0.003572,0.003826
2025-06-16 14:26:43,GetType.CURRENT,1032,0.003407,0.002894,0.017373,0.003299,0.003399,0.003479,0.003574,0.003826
2025-06-16 14:26:43,GetType.TIMESTAMP,6,0.003379,0.003246,0.003545,0.003297,0.003371,0.003444,0.003497,0.003540
2025-06-16 14:26:43,GetType.NO_USER_AT_TIME,4,0.003142,0.003063,0.003231,0.003089,0.003137,0.003191,0.003215,0.003229
2025-06-16 14:56:43,ALL PUT,3848,0.004350,0.003405,0.013568,0.004122,0.004359,0.004575,0.004742,0.005255
2025-06-16 14:56:43,PutType.MOST_RECENT,3698,0.004323,0.003405,0.009794,0.004110,0.004346,0.004559,0.004704,0.005004
2025-06-16 14:56:43,PutType.PAST,150,0.005012,0.003902,0.013568,0.004685,0.004954,0.005220,0.005518,0.006355
2025-06-16 14:56:43,ALL GET,1553,0.003384,0.002894,0.017373,0.003282,0.003381,0.003465,0.003556,0.003772
2025-06-16 14:56:43,GetType.CURRENT,1539,0.003385,0.002894,0.017373,0.003282,0.003381,0.003465,0.003556,0.003773
2025-06-16 14:56:43,GetType.TIMESTAMP,8,0.003402,0.003246,0.003589,0.003306,0.003391,0.003472,0.003558,0.003586
2025-06-16 14:56:43,GetType.NO_USER_AT_TIME,6,0.003228,0.003063,0.003430,0.003117,0.003204,0.003334,0.003399,0.003427
2025-06-16 15:26:43,ALL PUT,5080,0.004352,0.003210,0.013568,0.004128,0.004355,0.004578,0.004746,0.005219
2025-06-16 15:26:43,PutType.MOST_RECENT,4865,0.004325,0.003210,0.009794,0.004118,0.004343,0.004560,0.004706,0.004994
2025-06-16 15:26:43,PutType.PAST,215,0.004967,0.003902,0.013568,0.004692,0.004924,0.005170,0.005454,0.006253
2025-06-16 15:26:43,ALL GET,2120,0.003382,0.002894,0.017373,0.003283,0.003380,0.003464,0.003549,0.003769
2025-06-16 15:26:43,GetType.CURRENT,2097,0.003382,0.002894,0.017373,0.003283,0.003380,0.003464,0.003549,0.003770
2025-06-16 15:26:43,GetType.TIMESTAMP,15,0.003427,0.003246,0.003589,0.003340,0.003431,0.003521,0.003543,0.003583
2025-06-16 15:26:43,GetType.NO_USER_AT_TIME,8,0.003259,0.003063,0.003430,0.003158,0.003261,0.003380,0.003417,0.003429
