timestamp,label,count,avg,min,max,p25,p50,p75,p90,p99
2025-06-16 23:47:28,ALL PUT,0,,,,,,,,
2025-06-16 23:47:28,ALL GET,0,,,,,,,,
2025-06-17 00:17:28,ALL PUT,12588,0.113282,0.021379,0.699406,0.093126,0.108060,0.127238,0.148898,0.212593
2025-06-17 00:17:28,PutType.MOST_RECENT,12138,0.112351,0.021379,0.699406,0.092503,0.107119,0.125968,0.147299,0.211863
2025-06-17 00:17:28,PutType.PAST,450,0.138398,0.073191,0.308949,0.119843,0.132470,0.152623,0.176247,0.220056
2025-06-17 00:17:28,ALL GET,5367,0.025116,0.006575,0.106711,0.015044,0.024144,0.033327,0.039779,0.059537
2025-06-17 00:17:28,GetType.CURRENT,5309,0.025087,0.006575,0.106711,0.015015,0.024065,0.033326,0.039776,0.059491
2025-06-17 00:17:28,GetType.NO_USER_AT_TIME,19,0.031602,0.011111,0.081040,0.022394,0.030046,0.036520,0.041102,0.074877
2025-06-17 00:17:28,GetType.TIMESTAMP,39,0.025886,0.007220,0.046033,0.017882,0.026766,0.030811,0.039106,0.045526
2025-06-17 00:47:28,ALL PUT,25237,0.112904,0.021379,0.699406,0.093597,0.108134,0.127120,0.148003,0.194426
2025-06-17 00:47:28,PutType.MOST_RECENT,24078,0.111637,0.021379,0.699406,0.092998,0.106944,0.125201,0.145979,0.190422
2025-06-17 00:47:28,PutType.PAST,1159,0.139231,0.073191,0.308949,0.120885,0.133779,0.154411,0.177898,0.217781
2025-06-17 00:47:28,ALL GET,10719,0.024991,0.006575,0.106711,0.014942,0.024178,0.033450,0.039246,0.058389
2025-06-17 00:47:28,GetType.CURRENT,10594,0.024966,0.006575,0.106711,0.014920,0.024119,0.033435,0.039222,0.058395
2025-06-17 00:47:28,GetType.NO_USER_AT_TIME,32,0.029482,0.007155,0.081040,0.018690,0.028807,0.036938,0.039609,0.070426
2025-06-17 00:47:28,GetType.TIMESTAMP,93,0.026280,0.007220,0.057002,0.016684,0.026032,0.032965,0.039702,0.051961
2025-06-17 01:17:28,ALL PUT,37696,0.112989,0.021379,0.699406,0.094012,0.108244,0.127140,0.147940,0.190523
2025-06-17 01:17:28,PutType.MOST_RECENT,36140,0.111830,0.021379,0.699406,0.093464,0.107239,0.125418,0.145978,0.185925
2025-06-17 01:17:28,PutType.PAST,1556,0.139901,0.073191,0.308949,0.121206,0.134369,0.154554,0.179123,0.218790
2025-06-17 01:17:28,ALL GET,16263,0.025203,0.006575,0.106711,0.015183,0.024384,0.033813,0.039555,0.058403
2025-06-17 01:17:28,GetType.CURRENT,16099,0.025195,0.006575,0.106711,0.015169,0.024373,0.033816,0.039552,0.058413
2025-06-17 01:17:28,GetType.NO_USER_AT_TIME,43,0.026980,0.007155,0.081040,0.017108,0.027633,0.035321,0.038814,0.066660
2025-06-17 01:17:28,GetType.TIMESTAMP,121,0.025720,0.007220,0.057002,0.016506,0.025705,0.032580,0.039812,0.051387
2025-06-17 01:47:28,ALL PUT,50276,0.111540,0.017643,3.499163,0.093131,0.107680,0.126707,0.147752,0.190162
2025-06-17 01:47:28,PutType.MOST_RECENT,48121,0.110380,0.017643,3.499163,0.092618,0.106614,0.125019,0.145887,0.185828
2025-06-17 01:47:28,PutType.PAST,2155,0.137434,0.023059,3.275483,0.119699,0.132999,0.152915,0.177601,0.218793
2025-06-17 01:47:28,ALL GET,21659,0.025080,0.006575,2.581836,0.014658,0.023995,0.033688,0.039562,0.058501
2025-06-17 01:47:28,GetType.CURRENT,21442,0.025079,0.006575,2.581836,0.014646,0.023995,0.033694,0.039562,0.058521
2025-06-17 01:47:28,GetType.NO_USER_AT_TIME,57,0.025264,0.007155,0.081040,0.017480,0.023072,0.030046,0.037825,0.061867
2025-06-17 01:47:28,GetType.TIMESTAMP,160,0.025087,0.007220,0.057002,0.015627,0.024222,0.032613,0.039700,0.051133
