timestamp,label,count,avg,min,max,p25,p50,p75,p90,p99
ALL PUT,0,,,,,,,,
ALL GET,0,,,,,,,,
2025-06-13 04:28:22,ALL PUT,25240,0.003433,0.001855,0.022254,0.003327,0.003431,0.003534,0.003633,0.003823
2025-06-13 04:28:22,PutType.MOST_RECENT,25240,0.003433,0.001855,0.022254,0.003327,0.003431,0.003534,0.003633,0.003823
2025-06-13 04:28:22,ALL GET,10759,0.003588,0.002988,0.026994,0.003499,0.003586,0.003671,0.003758,0.003983
2025-06-13 04:28:22,GetType.CURRENT,10648,0.003589,0.002988,0.026994,0.003499,0.003586,0.003671,0.003758,0.003983
2025-06-13 04:28:22,GetType.TIMESTAMP,83,0.003599,0.003255,0.003966,0.003522,0.003605,0.003694,0.003768,0.003895
2025-06-13 04:28:22,GetType.NO_USER_AT_TIME,28,0.003428,0.003162,0.003584,0.003382,0.003432,0.003510,0.003531,0.003580
2025-06-13 05:28:22,ALL PUT,50236,0.003416,0.001855,0.051812,0.003306,0.003411,0.003516,0.003617,0.003811
2025-06-13 05:28:22,PutType.MOST_RECENT,50236,0.003416,0.001855,0.051812,0.003306,0.003411,0.003516,0.003617,0.003811
2025-06-13 05:28:22,ALL GET,21748,0.003565,0.002262,0.026994,0.003476,0.003566,0.003649,0.003738,0.003953
2025-06-13 05:28:22,GetType.CURRENT,21530,0.003566,0.002262,0.026994,0.003476,0.003566,0.003649,0.003739,0.003953
2025-06-13 05:28:22,GetType.TIMESTAMP,166,0.003567,0.003138,0.003966,0.003484,0.003576,0.003672,0.003749,0.003888
2025-06-13 05:28:22,GetType.NO_USER_AT_TIME,52,0.003438,0.003162,0.003698,0.003379,0.003432,0.003511,0.003555,0.003647
2025-06-13 06:28:22,ALL PUT,75517,0.003408,0.001855,0.090861,0.003297,0.003402,0.003508,0.003610,0.003808
2025-06-13 06:28:22,PutType.MOST_RECENT,75517,0.003408,0.001855,0.090861,0.003297,0.003402,0.003508,0.003610,0.003808
2025-06-13 06:28:22,ALL GET,32435,0.003554,0.002200,0.026994,0.003464,0.003555,0.003640,0.003729,0.003947
2025-06-13 06:28:22,GetType.CURRENT,32106,0.003554,0.002200,0.026994,0.003465,0.003555,0.003640,0.003729,0.003948
2025-06-13 06:28:22,GetType.TIMESTAMP,243,0.003562,0.003138,0.003966,0.003476,0.003573,0.003652,0.003751,0.003886
2025-06-13 06:28:22,GetType.NO_USER_AT_TIME,86,0.003435,0.002990,0.003819,0.003378,0.003429,0.003507,0.003570,0.003716
ALL PUT,0,,,,,,,,
ALL GET,0,,,,,,,,
2025-06-13 09:30:14,ALL PUT,25218,0.003362,0.002100,0.204695,0.003240,0.003355,0.003463,0.003567,0.003780
2025-06-13 09:30:14,PutType.MOST_RECENT,25218,0.003362,0.002100,0.204695,0.003240,0.003355,0.003463,0.003567,0.003780
2025-06-13 09:30:14,ALL GET,10780,0.003508,0.002804,0.009248,0.003414,0.003512,0.003603,0.003692,0.003911
2025-06-13 09:30:14,GetType.CURRENT,10690,0.003508,0.002804,0.009248,0.003414,0.003512,0.003603,0.003692,0.003909
2025-06-13 09:30:14,GetType.NO_USER_AT_TIME,17,0.003465,0.003197,0.003813,0.003407,0.003477,0.003525,0.003583,0.003788
2025-06-13 09:30:14,GetType.TIMESTAMP,73,0.003520,0.003107,0.003961,0.003413,0.003513,0.003603,0.003677,0.003933
2025-06-13 10:30:14,ALL PUT,50538,0.003368,0.001719,0.205014,0.003240,0.003357,0.003471,0.003581,0.003795
2025-06-13 10:30:14,PutType.MOST_RECENT,50538,0.003368,0.001719,0.205014,0.003240,0.003357,0.003471,0.003581,0.003795
2025-06-13 10:30:14,ALL GET,21443,0.003515,0.002274,0.036711,0.003413,0.003517,0.003612,0.003707,0.003929
2025-06-13 10:30:14,GetType.CURRENT,21246,0.003515,0.002274,0.036711,0.003414,0.003517,0.003613,0.003707,0.003929
2025-06-13 10:30:14,GetType.NO_USER_AT_TIME,45,0.003396,0.002934,0.003813,0.003328,0.003410,0.003484,0.003530,0.003744
2025-06-13 10:30:14,GetType.TIMESTAMP,152,0.003528,0.003107,0.003993,0.003428,0.003532,0.003621,0.003681,0.003941
