timestamp,label,count,avg,min,max,p25,p50,p75,p90,p99
2025-06-18 18:32:42,ALL PUT,0,0,0,0,0,0,0,0,0
2025-06-18 18:32:42,ALL GET,0,0,0,0,0,0,0,0,0
2025-06-18 19:02:42,ALL PUT,1253,1.927983,0.136650,3.667459,1.373138,1.861082,2.486799,3.032437,3.500252
2025-06-18 19:02:42,PutType.MOST_RECENT,1253,1.927983,0.136650,3.667459,1.373138,1.861082,2.486799,3.032437,3.500252
2025-06-18 19:02:42,ALL GET,513,1.879317,0.019479,3.675564,1.246933,1.787475,2.454585,3.094328,3.529805
2025-06-18 19:02:42,GetType.CURRENT,511,1.879395,0.019479,3.675564,1.243220,1.787475,2.456076,3.094474,3.529831
2025-06-18 19:02:42,GetType.TIMESTAMP,2,1.859291,1.276188,2.442394,1.567740,1.859291,2.150842,2.325773,2.430732
2025-06-18 19:32:42,ALL PUT,1253,1.927983,0.136650,3.667459,1.373138,1.861082,2.486799,3.032437,3.500252
2025-06-18 19:32:42,PutType.MOST_RECENT,1253,1.927983,0.136650,3.667459,1.373138,1.861082,2.486799,3.032437,3.500252
2025-06-18 19:32:42,ALL GET,513,1.879317,0.019479,3.675564,1.246933,1.787475,2.454585,3.094328,3.529805
2025-06-18 19:32:42,GetType.CURRENT,511,1.879395,0.019479,3.675564,1.243220,1.787475,2.456076,3.094474,3.529831
2025-06-18 19:32:42,GetType.TIMESTAMP,2,1.859291,1.276188,2.442394,1.567740,1.859291,2.150842,2.325773,2.430732
