timestamp,label,count,avg,min,max,p25,p50,p75,p90,p99
2025-06-14 03:23:13,ALL PUT,0,,,,,,,,
2025-06-14 03:23:13,ALL GET,0,,,,,,,,
2025-06-14 03:53:13,ALL PUT,12574,0.020295,0.015959,0.553349,0.017454,0.017872,0.020037,0.027036,0.042135
2025-06-14 03:53:13,PutType.MOST_RECENT,12042,0.019934,0.015959,0.553349,0.017434,0.017828,0.019171,0.026050,0.040728
2025-06-14 03:53:13,PutType.PAST,532,0.028465,0.022924,0.065307,0.024605,0.025274,0.029114,0.038774,0.054438
2025-06-14 03:53:13,ALL GET,5421,0.008170,0.006447,0.044085,0.007213,0.007356,0.007635,0.010026,0.021688
2025-06-14 03:53:13,GetType.CURRENT,5357,0.008157,0.006447,0.044085,0.007213,0.007356,0.007632,0.009979,0.021678
2025-06-14 03:53:13,GetType.TIMESTAMP,50,0.009613,0.006937,0.028907,0.007368,0.007549,0.011589,0.012297,0.023241
2025-06-14 03:53:13,GetType.NO_USER_AT_TIME,14,0.007731,0.006680,0.012385,0.006951,0.007073,0.007250,0.010225,0.012264
2025-06-14 04:23:13,ALL PUT,25139,0.019832,0.015083,0.553349,0.017381,0.017773,0.019103,0.025467,0.039804
2025-06-14 04:23:13,PutType.MOST_RECENT,24107,0.019499,0.015083,0.553349,0.017366,0.017738,0.018518,0.024385,0.039260
2025-06-14 04:23:13,PutType.PAST,1032,0.027608,0.021694,0.065307,0.024425,0.025029,0.027763,0.036110,0.051557
2025-06-14 04:23:13,ALL GET,10854,0.007935,0.006327,0.044085,0.007195,0.007329,0.007538,0.009676,0.017595
2025-06-14 04:23:13,GetType.CURRENT,10730,0.007926,0.006327,0.044085,0.007195,0.007329,0.007535,0.009656,0.017621
2025-06-14 04:23:13,GetType.TIMESTAMP,100,0.008902,0.006845,0.028907,0.007315,0.007454,0.010465,0.012028,0.017459
2025-06-14 04:23:13,GetType.NO_USER_AT_TIME,24,0.007563,0.006680,0.012385,0.006982,0.007075,0.007210,0.008967,0.012171
2025-06-14 04:53:13,ALL PUT,37825,0.019596,0.015083,0.553349,0.017341,0.017725,0.018847,0.024909,0.039058
2025-06-14 04:53:13,PutType.MOST_RECENT,36226,0.019255,0.015083,0.553349,0.017323,0.017688,0.018368,0.023880,0.038455
2025-06-14 04:53:13,PutType.PAST,1599,0.027302,0.021694,0.065307,0.024321,0.024942,0.027443,0.034631,0.050252
2025-06-14 04:53:13,ALL GET,16163,0.007849,0.006327,0.047826,0.007177,0.007306,0.007502,0.009649,0.016419
