timestamp,label,count,avg,min,max,p25,p50,p75,p90,p99
2025-06-19 16:52:33,ALL PUT,0,0,0,0,0,0,0,0,0
2025-06-19 16:52:33,ALL GET,0,0,0,0,0,0,0,0,0
2025-06-19 17:22:33,ALL PUT,1267,0.252519,0.024006,0.539081,0.180093,0.235298,0.313686,0.381821,0.451399
2025-06-19 17:22:33,PutType.MOST_RECENT,1224,0.256893,0.143215,0.539081,0.185568,0.238960,0.317850,0.383276,0.451860
2025-06-19 17:22:33,PutType.NO_UPDATE,43,0.128013,0.024006,0.201827,0.100598,0.132721,0.151202,0.166796,0.195949
2025-06-19 17:22:33,ALL GET,533,0.100900,0.022819,0.274572,0.069653,0.097483,0.130104,0.162460,0.196470
2025-06-19 17:22:33,GetType.CURRENT,528,0.100568,0.022819,0.274572,0.069541,0.097280,0.129229,0.161748,0.196475
2025-06-19 17:22:33,GetType.TIMESTAMP,5,0.135998,0.065711,0.190055,0.123938,0.144020,0.156268,0.176540,0.188704
2025-06-19 17:52:33,ALL PUT,2394,0.429597,0.024006,1.087271,0.226627,0.382005,0.609809,0.778738,0.904896
2025-06-19 17:52:33,PutType.MOST_RECENT,2290,0.439623,0.143215,1.087271,0.231799,0.401552,0.620834,0.784724,0.905185
2025-06-19 17:52:33,PutType.NO_UPDATE,104,0.208841,0.024006,0.442267,0.143949,0.202599,0.248521,0.344821,0.431640
2025-06-19 17:52:33,ALL GET,1007,0.386533,0.022819,199.422383,0.092830,0.168860,0.268010,0.359363,0.432159
2025-06-19 17:52:33,GetType.CURRENT,999,0.188825,0.022819,0.439862,0.092609,0.168860,0.268010,0.359357,0.430969
2025-06-19 17:52:33,GetType.TIMESTAMP,8,25.075385,0.065711,199.422383,0.138999,0.173161,0.239132,60.017671,185.481912
2025-06-19 18:22:33,ALL PUT,3178,0.599497,0.024006,1.715560,0.264760,0.510225,0.873859,1.185545,1.376453
2025-06-19 18:22:33,PutType.MOST_RECENT,3043,0.613447,0.143215,1.715560,0.274309,0.537213,0.887439,1.194358,1.377233
2025-06-19 18:22:33,PutType.NO_UPDATE,135,0.285054,0.024006,0.697161,0.154134,0.233875,0.401855,0.561720,0.645657
2025-06-19 18:22:33,ALL GET,1300,0.429122,0.022819,199.422383,0.110192,0.225801,0.408756,0.594756,0.705177
2025-06-19 18:22:33,GetType.CURRENT,1291,0.276356,0.022819,0.730924,0.110069,0.226010,0.408772,0.594749,0.705083
2025-06-19 18:22:33,GetType.TIMESTAMP,9,22.342578,0.065711,199.422383,0.144020,0.190055,0.272794,40.268574,183.507002
2025-06-19 18:52:33,ALL PUT,3441,0.665457,0.024006,1.987049,0.275900,0.566340,0.991180,1.332305,1.552326
2025-06-19 18:52:33,PutType.MOST_RECENT,3300,0.680910,0.143215,1.987049,0.291659,0.589645,1.028484,1.342763,1.552521
2025-06-19 18:52:33,PutType.NO_UPDATE,141,0.303794,0.024006,0.760786,0.161263,0.236231,0.438825,0.582192,0.747977
2025-06-19 18:52:33,ALL GET,1423,0.456400,0.022819,199.422383,0.120921,0.244944,0.498244,0.685247,0.801351
2025-06-19 18:52:33,GetType.CURRENT,1414,0.317097,0.022819,1.045023,0.120244,0.245352,0.499319,0.685159,0.800699
2025-06-19 18:52:33,GetType.TIMESTAMP,9,22.342578,0.065711,199.422383,0.144020,0.190055,0.272794,40.268574,183.507002
