timestamp,label,count,avg,min,max,p25,p50,p75,p90,p99
2025-06-17 18:40:22,ALL PUT,0,,,,,,,,
2025-06-17 18:40:22,ALL GET,0,,,,,,,,
2025-06-17 19:10:23,ALL PUT,12526,0.009796,0.006977,0.505820,0.008959,0.009243,0.009781,0.011707,0.016248
2025-06-17 19:10:23,PutType.MOST_RECENT,12526,0.009796,0.006977,0.505820,0.008959,0.009243,0.009781,0.011707,0.016248
2025-06-17 19:10:23,ALL GET,5468,0.025836,0.011709,0.271755,0.019251,0.025752,0.028472,0.038651,0.049824
2025-06-17 19:10:23,GetType.CURRENT,5408,0.025810,0.011709,0.271755,0.019176,0.025737,0.028446,0.038568,0.049865
2025-06-17 19:10:23,GetType.TIMESTAMP,46,0.028701,0.014839,0.048987,0.024730,0.026402,0.031666,0.040257,0.048258
2025-06-17 19:10:23,GetType.NO_USER_AT_TIME,14,0.026626,0.012722,0.043964,0.022033,0.025970,0.031592,0.039196,0.043443
2025-06-17 19:40:23,ALL PUT,24980,0.009564,0.006977,0.505820,0.008793,0.009061,0.009504,0.011320,0.016322
2025-06-17 19:40:23,PutType.MOST_RECENT,24980,0.009564,0.006977,0.505820,0.008793,0.009061,0.009504,0.011320,0.016322
2025-06-17 19:40:23,ALL GET,10888,0.045007,0.011709,0.271755,0.025726,0.030721,0.067709,0.079295,0.126500
2025-06-17 19:40:23,GetType.CURRENT,10777,0.044992,0.011709,0.271755,0.025716,0.030683,0.067729,0.078945,0.126342
2025-06-17 19:40:23,GetType.TIMESTAMP,88,0.047347,0.014839,0.203898,0.026324,0.032412,0.066067,0.087943,0.169474
2025-06-17 19:40:23,GetType.NO_USER_AT_TIME,23,0.043423,0.012722,0.105295,0.024546,0.032422,0.062221,0.087443,0.104535
2025-06-17 20:10:23,ALL PUT,37516,0.009429,0.006977,0.505820,0.008685,0.008961,0.009384,0.011062,0.016115
2025-06-17 20:10:23,PutType.MOST_RECENT,37516,0.009429,0.006977,0.505820,0.008685,0.008961,0.009384,0.011062,0.016115
2025-06-17 20:10:23,ALL GET,16085,0.058611,0.011709,0.352364,0.027674,0.067286,0.077394,0.102917,0.135074
2025-06-17 20:10:23,GetType.CURRENT,15926,0.058612,0.011709,0.352364,0.027669,0.067323,0.077399,0.102973,0.134963
2025-06-17 20:10:23,GetType.TIMESTAMP,122,0.057937,0.014839,0.203898,0.028679,0.054039,0.075948,0.088349,0.162873
2025-06-17 20:10:23,GetType.NO_USER_AT_TIME,37,0.060461,0.012722,0.126739,0.027923,0.062545,0.093340,0.104304,0.124781
2025-06-17 20:40:23,ALL PUT,50177,0.009224,0.006031,0.505820,0.008584,0.008857,0.009212,0.010446,0.015247
2025-06-17 20:40:23,PutType.MOST_RECENT,50177,0.009224,0.006031,0.505820,0.008584,0.008857,0.009212,0.010446,0.015247
2025-06-17 20:40:23,ALL GET,21408,0.064460,0.011709,0.352364,0.030354,0.074373,0.081585,0.092381,0.133882
2025-06-17 20:40:23,GetType.CURRENT,21208,0.064471,0.011709,0.352364,0.030320,0.074396,0.081583,0.092324,0.133859
2025-06-17 20:40:23,GetType.TIMESTAMP,150,0.063029,0.014839,0.203898,0.031211,0.071252,0.082061,0.089574,0.160931
2025-06-17 20:40:23,GetType.NO_USER_AT_TIME,50,0.064316,0.012722,0.126739,0.038052,0.067333,0.080755,0.102020,0.124074
