timestamp,label,count,avg,min,max,p25,p50,p75,p90,p99
2025-06-14 15:16:30,ALL PUT,1,0.004699,0.004699,0.004699,0.004699,0.004699,0.004699,0.004699,0.004699
2025-06-14 15:16:30,PutType.MOST_RECENT,1,0.004699,0.004699,0.004699,0.004699,0.004699,0.004699,0.004699,0.004699
2025-06-14 15:16:30,ALL GET,0,,,,,,,,
2025-06-14 15:46:30,ALL PUT,12516,0.003248,0.002581,0.022762,0.003108,0.003241,0.003380,0.003499,0.003708
2025-06-14 15:46:30,PutType.MOST_RECENT,12516,0.003248,0.002581,0.022762,0.003108,0.003241,0.003380,0.003499,0.003708
2025-06-14 15:46:30,ALL GET,5485,0.003397,0.002808,0.017195,0.003266,0.003390,0.003519,0.003632,0.003839
2025-06-14 15:46:30,GetType.CURRENT,5433,0.003397,0.002808,0.017195,0.003266,0.003390,0.003519,0.003632,0.003841
2025-06-14 15:46:30,GetType.TIMESTAMP,36,0.003393,0.003006,0.003747,0.003242,0.003386,0.003527,0.003612,0.003720
2025-06-14 15:46:30,GetType.NO_USER_AT_TIME,16,0.003337,0.003036,0.003609,0.003216,0.003366,0.003436,0.003538,0.003603
2025-06-14 16:16:30,ALL PUT,25114,0.003246,0.001869,0.022762,0.003106,0.003239,0.003381,0.003502,0.003717
2025-06-14 16:16:30,PutType.MOST_RECENT,25114,0.003246,0.001869,0.022762,0.003106,0.003239,0.003381,0.003502,0.003717
2025-06-14 16:16:30,ALL GET,10886,0.003400,0.002010,0.026102,0.003269,0.003393,0.003523,0.003631,0.003846
2025-06-14 16:16:30,GetType.CURRENT,10773,0.003400,0.002010,0.026102,0.003269,0.003394,0.003523,0.003631,0.003843
2025-06-14 16:16:30,GetType.TIMESTAMP,84,0.003419,0.002872,0.004010,0.003293,0.003387,0.003544,0.003667,0.003955
2025-06-14 16:16:30,GetType.NO_USER_AT_TIME,29,0.003307,0.003036,0.003609,0.003193,0.003287,0.003415,0.003518,0.003599
2025-06-14 16:46:30,ALL PUT,37683,0.003272,0.001869,0.046719,0.003129,0.003269,0.003407,0.003526,0.003740
2025-06-14 16:46:30,PutType.MOST_RECENT,37683,0.003272,0.001869,0.046719,0.003129,0.003269,0.003407,0.003526,0.003740
2025-06-14 16:46:30,ALL GET,16311,0.003422,0.001917,0.037239,0.003289,0.003419,0.003548,0.003646,0.003863
2025-06-14 16:46:30,GetType.CURRENT,16159,0.003422,0.001917,0.037239,0.003289,0.003419,0.003549,0.003646,0.003862
2025-06-14 16:46:30,GetType.TIMESTAMP,110,0.003433,0.002872,0.004010,0.003305,0.003402,0.003547,0.003674,0.003940
2025-06-14 16:46:30,GetType.NO_USER_AT_TIME,42,0.003309,0.003036,0.003609,0.003186,0.003298,0.003429,0.003519,0.003595
2025-06-14 17:16:30,ALL PUT,46552,0.003271,0.001869,0.046719,0.003126,0.003267,0.003410,0.003531,0.003747
2025-06-14 17:16:30,PutType.MOST_RECENT,46552,0.003271,0.001869,0.046719,0.003126,0.003267,0.003410,0.003531,0.003747
2025-06-14 17:16:30,ALL GET,19952,0.003423,0.001917,0.037239,0.003287,0.003419,0.003554,0.003654,0.003869
2025-06-14 17:16:30,GetType.CURRENT,19754,0.003423,0.001917,0.037239,0.003287,0.003419,0.003555,0.003654,0.003868
2025-06-14 17:16:30,GetType.TIMESTAMP,143,0.003426,0.002872,0.004010,0.003303,0.003402,0.003544,0.003668,0.003973
2025-06-14 17:16:30,GetType.NO_USER_AT_TIME,55,0.003343,0.003036,0.003682,0.003211,0.003347,0.003450,0.003568,0.003664
2025-06-14 18:04:40,ALL PUT,54564,0.003297,0.001869,0.064682,0.003147,0.003297,0.003438,0.003557,0.003772
2025-06-14 18:04:40,PutType.MOST_RECENT,54564,0.003297,0.001869,0.064682,0.003147,0.003297,0.003438,0.003557,0.003772
2025-06-14 18:04:40,ALL GET,23448,0.003447,0.001917,0.037239,0.003306,0.003451,0.003582,0.003678,0.003898
2025-06-14 18:04:40,GetType.CURRENT,23223,0.003448,0.001917,0.037239,0.003307,0.003452,0.003582,0.003678,0.003898
